# {"t_start": 1612916405.676054, "env_id": "Microgrid-v2"} 
r,l,t,s,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,overloading,overvoltage,undervoltage,total_loss
-1200.9180351484429,24,84.71909,0.0,-201.42633309698147,-334.5507102518678,-160.9259070479765,-69.0408402214377,-154.74791990366396,-40.629278573533526,-29.65905086528857,-47.27187538622293,-123.77710803747956,-38.88901176399077,0.0,0.0,0.995318773798337,0.4231509296502877
-1453.1822835197613,24,85.496483,0.0,-260.8999337331909,-437.82485716424657,-149.8366533332313,-65.87237911005377,-181.47514747006377,-51.374498219171045,-42.336954533124434,-64.68359692758422,-149.863179239551,-49.01508378954412,0.0,0.0,1.3536421433528578,0.2759733733515598
-1556.0943948745175,24,86.253072,0.0,-251.6111744921336,-438.1189237952607,-238.40604730793888,-81.2201379847828,-172.10147480672708,-47.68726033228525,-33.50396127175925,-63.60072976018386,-182.6465464217634,-47.19813870168289,0.0,0.0,2.479905448134406,0.46423841921207687
-1410.1993456572422,24,87.043792,0.0,-255.0016201552094,-441.7346710938941,-158.1156244711439,-60.46394228656948,-179.31143447468096,-47.967853035247195,-32.89415307565276,-50.87586013196876,-144.23515618385886,-39.599030749016954,0.0,0.0,2.202344083872857,0.15299426163649532
-1228.8077464909497,24,87.833421,0.0,-232.61140868177486,-401.55855820673787,-175.63586504942242,-57.08242330418528,-122.161259025582,-33.558419236904676,-19.686828709362146,-32.23776538748811,-124.41740020923092,-29.85781868026144,0.0,0.0,0.0,0.1511631225327924
-1489.606585546227,24,88.585606,0.0,-205.5673019041859,-313.071465962642,-214.4251757054268,-94.68793268461056,-187.30178448301737,-79.69756038733347,-60.30192236498642,-85.45808607012854,-178.6918460724108,-70.4035099114851,0.0,0.0,0.39427310215703926,0.10285791436826414
-1248.103204978973,24,89.77907,0.0,-244.66683602543256,-420.2707233431958,-155.60159832206227,-56.103643628957684,-132.9292020120662,-31.911528994157113,-20.812279509783984,-34.8326288529402,-121.6784946613881,-29.296269628988867,0.0,0.0,5.037337732403125,0.5273449665830006
-1840.5924315036673,24,90.568541,0.0,-307.9260721005021,-509.27114620464914,-217.71666839687342,-92.21031077559404,-188.41727082037187,-70.23676108431766,-55.90528890515341,-79.97584435813873,-243.73152028248074,-75.20154857558639,0.0,0.002953720579863983,0.0,0.5931818363587216
-1644.650912497656,24,91.351109,0.0,-247.64367550516022,-409.0484319575454,-190.5725599239437,-73.60108793924157,-226.19798783726753,-60.92121526719216,-42.655145253298926,-54.357589885175926,-270.8403424946286,-68.81287643420174,0.0,1.0767692454394708,0.0,0.43816025205072556
-1988.1112136572947,24,92.152475,0.0,-361.5421686462344,-618.4355496026507,-197.05829820403912,-87.4422244329965,-210.39875691543688,-70.8143268470001,-54.25876007512579,-74.93002960819919,-241.5510301256276,-71.68006919998415,0.0,0.0,0.0,0.37733412108619285
